Country Name,Country Code,Region,IncomeGroup,SpecialNotes,TableName,year,co2_emissions
Cyprus,CYP,Europe & Central Asia,High income,"Statistical Service of Republic of Cyprus ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change. A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2008: 1 euro = 0.585274 Cyprus pounds. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries.",Cyprus,2004,7.2584396433131095
Czech Republic,CZE,Europe & Central Asia,High income,OECD (Organization for Economic Cooperation and Development) ; Source of population estimates: Eurostat,Czech Republic,2004,11.451844499726
Germany,DEU,Europe & Central Asia,High income,"OECD (Organization for Economic Cooperation and Development) ; Source of population estimates: Eurostat. A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 1.95583 German mark. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",Germany,2004,9.898682368784039
Djibouti,DJI,Middle East & North Africa,Lower middle income,Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Djibouti,2004,0.528103722079216
Dominica,DMA,Latin America & Caribbean,Upper middle income,Eastern Caribbean Central Bank ; Source of population estimates: United Nations World Population Prospects,Dominica,2004,1.61521192401142
Denmark,DNK,Europe & Central Asia,High income,OECD (Organization for Economic Cooperation and Development) ; Source of population estimates: Eurostat,Denmark,2004,9.36270101912787
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,Central Bank of the Dominican Republic ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Dominican Republic,2004,2.01135175466368
Algeria,DZA,Middle East & North Africa,Upper middle income,Office National des Statistiques (ONS) ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Algeria,2004,2.6959312902621297
Ecuador,ECU,Latin America & Caribbean,Upper middle income,Central Bank of Ecuador ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Ecuador,2004,2.1500418922863003
Egypt,EGY,Middle East & North Africa,Lower middle income,"Ministry of Planning, Monitoring and Administrative Reform and the Central Bank of Egypt ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.","Egypt, Arab Rep.",2004,2.0019622747896
Eritrea,ERI,Sub-Saharan Africa,Low income,Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Eritrea,2004,0.199571194179893
Spain,ESP,Europe & Central Asia,High income,"OECD (Organization for Economic Cooperation and Development) ; Source of population estimates: Eurostat. A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 166.386 Spanish peseta. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",Spain,2004,7.908050681359709
Estonia,EST,Europe & Central Asia,High income,"OECD (Organization for Economic Cooperation and Development) ; Source of population estimates: Eurostat. A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2011: 1 euro = 15.6466 Estonian kroon. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries.",Estonia,2004,12.6839903122821
Ethiopia,ETH,Sub-Saharan Africa,Low income,Ministry of Finance and Economic Cooperation ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change. Fiscal year end: July 7; reporting period for national accounts data: FY.,Ethiopia,2004,0.0709573228758072
Finland,FIN,Europe & Central Asia,High income,"OECD (Organization for Economic Cooperation and Development) ; Source of population estimates: Eurostat. A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 5.94573 Finnish markka. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",Finland,2004,12.8326749770283
Fiji,FJI,East Asia & Pacific,Upper middle income,Fiji Bureau of Statistics - Under Review ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Fiji,2004,1.65346903662718
France,FRA,Europe & Central Asia,High income,"OECD (Organization for Economic Cooperation and Development) ; Source of population estimates: Eurostat, United Nations World Population Prospects. Including the French overseas departments of French Guiana, Guadeloupe, Martinique, Réunion, as well as Mayotte. A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 6.55957 French franc. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",France,2004,6.12007856802886
Faroe Islands,FRO,Europe & Central Asia,High income,Statistics Faroe Islands ; Source of population estimates: United Nations World Population Prospects,Faroe Islands,2004,15.538458342853598
Micronesia-Fed. Sts.,FSM,East Asia & Pacific,Lower middle income,"IMF Article IV  ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change. Fiscal year ends on September 30; reporting period for national accounts data: FY. Based on the Pacific and Virgin Islands Training Initiative, national accounts data have been revised.","Micronesia, Fed. Sts.",2004,1.3418748885782101
Gabon,GAB,Sub-Saharan Africa,Upper middle income,"“Direction Générale de l'Economie et de la Politique Fiscale - Ministère de l'Economie», IMF Article IV ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.",Gabon,2004,3.43527988828658
United Kingdom,GBR,Europe & Central Asia,High income,OECD (Organization for Economic Cooperation and Development) ; Source of population estimates: Eurostat,United Kingdom,2004,8.98914012749737
Georgia,GEO,Europe & Central Asia,Lower middle income,"Geostat ; Source of population estimates: GeoStats. Includes self-governed areas only, which mostly exclude Abkhazia and South Ossetia, but small areas in Abkhazia and South Ossetia are included before 2008 or 2009 because of the changes in self-governed areas.",Georgia,2004,1.10084510126447
Ghana,GHA,Sub-Saharan Africa,Lower middle income,Bureau of Statistics ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Ghana,2004,0.35016107470046504
Guinea,GIN,Sub-Saharan Africa,Low income,Guinean authorities ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Guinea,2004,0.20479063255481
Gambia,GMB,Sub-Saharan Africa,Low income,Authorities National accounts and IMF ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,"Gambia, The",2004,0.20975665910896302
Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,Ministry of Finance ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Guinea-Bissau,2004,0.149358126997175
Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,National Statistical Agency (INEGE) ; Source of population estimates: UN Population Division's World Population Prospects 2019 PROVISIONAL estimates. Not for circulation. Subject to change.,Equatorial Guinea,2004,7.19925305283954
Greece,GRC,Europe & Central Asia,High income,"OECD (Organization for Economic Cooperation and Development) ; Source of population estimates: Eurostat. A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 340.75 Greek drachma. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",Greece,2004,8.867967194580151
